epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,781.884,1.17016,0.61227,0.88893,0.83233,0.75242,0.81006,0.52958,1.04324,0.55803,0.86813,0.008581,0.008581,0.008581
45,799.458,1.17171,0.61439,0.88981,0.83438,0.75894,0.81603,0.53892,1.03747,0.54532,0.86572,0.008548,0.008548,0.008548
46,816.218,1.16244,0.60897,0.88831,0.82853,0.75407,0.80936,0.53116,1.03281,0.55175,0.86471,0.008515,0.008515,0.008515
47,835.049,1.1552,0.60504,0.88749,0.83563,0.75322,0.81349,0.5342,1.03092,0.54343,0.86492,0.008482,0.008482,0.008482
48,851.647,1.1517,0.603,0.88588,0.83433,0.75765,0.81537,0.5366,1.03092,0.54686,0.86325,0.008449,0.008449,0.008449
49,871.502,1.15495,0.60189,0.8855,0.83109,0.76462,0.81827,0.54099,1.02731,0.54234,0.86343,0.008416,0.008416,0.008416
50,888.585,1.1527,0.60244,0.88442,0.83067,0.76262,0.81537,0.53453,1.03157,0.54415,0.86372,0.008383,0.008383,0.008383
51,907.564,1.15553,0.60197,0.88441,0.83116,0.75788,0.81717,0.53753,1.02925,0.54262,0.86301,0.00835,0.00835,0.00835
52,925.051,1.15033,0.59943,0.88263,0.83319,0.76321,0.82085,0.54371,1.02529,0.53681,0.86253,0.008317,0.008317,0.008317
53,941.743,1.13871,0.5939,0.88415,0.83356,0.76026,0.814,0.53751,1.02672,0.54128,0.86224,0.008284,0.008284,0.008284
54,959.974,1.13815,0.59299,0.88287,0.83452,0.75667,0.8184,0.53961,1.0205,0.53942,0.86145,0.008251,0.008251,0.008251
55,977.328,1.13568,0.59319,0.88177,0.83776,0.76151,0.81942,0.54203,1.02095,0.535,0.86108,0.008218,0.008218,0.008218
56,995.849,1.13804,0.59259,0.88185,0.84008,0.76511,0.82118,0.54472,1.02141,0.53427,0.86035,0.008185,0.008185,0.008185
57,1013.21,1.1437,0.59175,0.87884,0.83471,0.76643,0.8238,0.54769,1.01455,0.53196,0.85994,0.008152,0.008152,0.008152
58,1031.46,1.13511,0.58928,0.87883,0.84092,0.7671,0.82272,0.54861,1.01085,0.52967,0.85969,0.008119,0.008119,0.008119
59,1050.85,1.13066,0.58642,0.8786,0.83643,0.76705,0.82189,0.54634,1.01449,0.53091,0.85921,0.008086,0.008086,0.008086
60,1069.19,1.13353,0.58838,0.88021,0.83619,0.77146,0.82331,0.54414,1.01457,0.53159,0.86077,0.008053,0.008053,0.008053
61,1088.5,1.13048,0.58927,0.87989,0.83289,0.76996,0.82205,0.55012,1.00757,0.52882,0.8578,0.00802,0.00802,0.00802
62,1105.9,1.12681,0.58675,0.87858,0.83293,0.77266,0.82533,0.55058,1.00843,0.52737,0.85722,0.007987,0.007987,0.007987
63,1123.36,1.12305,0.58263,0.87747,0.83516,0.76993,0.82531,0.54835,1.0089,0.52544,0.85831,0.007954,0.007954,0.007954
64,1141.96,1.12097,0.58127,0.87605,0.83363,0.77381,0.82849,0.55388,1.00449,0.52412,0.85671,0.007921,0.007921,0.007921
65,1160.79,1.12119,0.58268,0.87723,0.83262,0.77158,0.82696,0.55165,1.00804,0.52788,0.85738,0.007888,0.007888,0.007888
66,1179.5,1.11707,0.58132,0.87788,0.83997,0.77662,0.8315,0.55775,0.99453,0.51919,0.85616,0.007855,0.007855,0.007855
67,1196.11,1.11588,0.57734,0.87576,0.84092,0.77456,0.83073,0.55693,1.00026,0.52126,0.85591,0.007822,0.007822,0.007822
68,1213.6,1.11068,0.57634,0.87635,0.83729,0.77498,0.82921,0.55628,0.99739,0.52174,0.85511,0.007789,0.007789,0.007789
69,1230.47,1.1143,0.57711,0.87398,0.84333,0.77329,0.83167,0.55525,1.00112,0.523,0.8567,0.007756,0.007756,0.007756
70,1248.13,1.11377,0.57715,0.87502,0.84328,0.76991,0.82935,0.56014,0.98944,0.52041,0.85393,0.007723,0.007723,0.007723
71,1265.44,1.11097,0.57411,0.87487,0.83462,0.77533,0.83201,0.55782,0.99587,0.52341,0.8551,0.00769,0.00769,0.00769
72,1282.12,1.1025,0.57311,0.87553,0.84104,0.77507,0.83067,0.5598,0.99251,0.51757,0.85376,0.007657,0.007657,0.007657
73,1299.25,1.1049,0.57305,0.87424,0.83638,0.77879,0.83465,0.56177,0.98948,0.5147,0.8535,0.007624,0.007624,0.007624
74,1315.87,1.10478,0.5711,0.87251,0.84361,0.77751,0.833,0.5592,0.99348,0.51794,0.85396,0.007591,0.007591,0.007591
75,1333.01,1.10253,0.56946,0.87126,0.84513,0.77609,0.83256,0.56129,0.98323,0.51317,0.85263,0.007558,0.007558,0.007558
76,1349.8,1.09935,0.56819,0.87169,0.83932,0.77594,0.83166,0.56039,0.98932,0.51473,0.85235,0.007525,0.007525,0.007525
77,1367,1.10511,0.57126,0.87185,0.83606,0.78264,0.83367,0.56288,0.98504,0.51148,0.85319,0.007492,0.007492,0.007492
78,1384.06,1.09645,0.56858,0.87446,0.84517,0.77581,0.83326,0.5614,0.98941,0.51215,0.85306,0.007459,0.007459,0.007459
79,1401.81,1.1002,0.56739,0.8711,0.83963,0.77744,0.83248,0.56212,0.9853,0.51291,0.85227,0.007426,0.007426,0.007426
80,1418.92,1.09166,0.56405,0.86996,0.85019,0.77316,0.83637,0.56546,0.97996,0.50963,0.85094,0.007393,0.007393,0.007393
81,1437.15,1.09694,0.56596,0.87151,0.84716,0.7797,0.83808,0.56819,0.98526,0.50912,0.8515,0.00736,0.00736,0.00736
82,1453.64,1.09025,0.56447,0.87048,0.84899,0.77604,0.83495,0.5661,0.98195,0.50914,0.8507,0.007327,0.007327,0.007327
83,1471.75,1.09509,0.56387,0.86964,0.84398,0.77886,0.83644,0.56578,0.9812,0.50859,0.8513,0.007294,0.007294,0.007294
84,1488.62,1.09369,0.56283,0.86901,0.84833,0.77515,0.83682,0.56756,0.97869,0.50693,0.85079,0.007261,0.007261,0.007261
85,1505.3,1.09277,0.56147,0.86912,0.84313,0.78418,0.83636,0.56851,0.97604,0.50715,0.84966,0.007228,0.007228,0.007228
86,1522.55,1.08643,0.56005,0.87042,0.8374,0.7846,0.83712,0.56727,0.97866,0.50943,0.85024,0.007195,0.007195,0.007195
87,1539.39,1.08539,0.55858,0.86974,0.85252,0.7809,0.83842,0.56931,0.97634,0.50479,0.84955,0.007162,0.007162,0.007162
88,1556.9,1.08636,0.55917,0.86904,0.84944,0.78166,0.83796,0.56912,0.97462,0.50445,0.84975,0.007129,0.007129,0.007129
89,1573.92,1.08486,0.55758,0.86931,0.8449,0.7825,0.83679,0.56863,0.97564,0.50384,0.84942,0.007096,0.007096,0.007096
