epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,41.618,2.27217,3.38623,0.96715,0.05523,0.32785,0.10968,0.05789,1.91226,3.34888,0.88357,0.00330033,0.00330033,0.070297
2,76.1611,2.07939,1.87434,0.90028,0.38077,0.44907,0.40339,0.22739,1.88516,1.38403,0.87822,0.00661177,0.00661177,0.0402751
3,110.144,2.0333,1.52591,0.88721,0.49844,0.51283,0.48872,0.27159,1.85337,1.50994,0.87665,0.00990121,0.00990121,0.0102312
4,134.552,1.95259,1.35482,0.8764,0.47681,0.561,0.52216,0.28048,1.82439,1.28602,0.87731,0.009901,0.009901,0.009901
5,158.386,1.86242,1.22499,0.86356,0.60876,0.59478,0.61583,0.36173,1.63962,0.99467,0.85466,0.009868,0.009868,0.009868
6,181.43,1.80829,1.15111,0.85584,0.63718,0.60768,0.62045,0.37289,1.71284,1.0452,0.85751,0.009835,0.009835,0.009835
7,204.499,1.77122,1.09015,0.85079,0.68441,0.65272,0.67349,0.40847,1.58943,0.9024,0.8515,0.009802,0.009802,0.009802
8,227.92,1.74647,1.04546,0.84538,0.70323,0.67177,0.68817,0.43406,1.51723,0.86815,0.83978,0.009769,0.009769,0.009769
9,251.136,1.72379,1.0096,0.84271,0.7128,0.67035,0.70338,0.44115,1.53566,0.84915,0.84119,0.009736,0.009736,0.009736
10,274.854,1.70594,0.97506,0.83916,0.72136,0.68706,0.7211,0.45919,1.51586,0.80663,0.84086,0.009703,0.009703,0.009703
11,298.608,1.67352,0.94456,0.83799,0.73077,0.68885,0.73007,0.46113,1.51786,0.8046,0.83701,0.00967,0.00967,0.00967
12,322.485,1.66793,0.92253,0.83575,0.69973,0.6969,0.72371,0.47368,1.44052,0.79712,0.83071,0.009637,0.009637,0.009637
13,346.136,1.65632,0.905,0.83453,0.74293,0.70761,0.74733,0.4839,1.45745,0.76635,0.82951,0.009604,0.009604,0.009604
14,369.41,1.63909,0.87823,0.83261,0.73525,0.69986,0.74765,0.49073,1.4381,0.74808,0.82969,0.009571,0.009571,0.009571
15,392.794,1.63651,0.86048,0.83171,0.7524,0.71244,0.75621,0.49765,1.4042,0.75554,0.82565,0.009538,0.009538,0.009538
16,416.315,1.61916,0.84247,0.83088,0.75137,0.72792,0.7665,0.50952,1.4074,0.70708,0.82551,0.009505,0.009505,0.009505
17,440.292,1.61752,0.83049,0.82828,0.77109,0.72315,0.76933,0.5126,1.39593,0.71064,0.82546,0.009472,0.009472,0.009472
18,463.775,1.60848,0.81783,0.8275,0.77912,0.72015,0.7743,0.51386,1.37174,0.75632,0.82425,0.009439,0.009439,0.009439
19,486.95,1.60573,0.80909,0.82559,0.7961,0.73043,0.79157,0.53288,1.39047,0.68489,0.82311,0.009406,0.009406,0.009406
20,510.228,1.59221,0.79522,0.82545,0.79505,0.74026,0.79463,0.54306,1.3707,0.67327,0.82084,0.009373,0.009373,0.009373
21,533.433,1.58595,0.7886,0.82394,0.76977,0.73834,0.78352,0.53023,1.3845,0.68349,0.82367,0.00934,0.00934,0.00934
22,557.085,1.58441,0.7778,0.82343,0.76956,0.74137,0.79112,0.53304,1.39719,0.68492,0.82179,0.009307,0.009307,0.009307
23,580.956,1.57691,0.77236,0.82183,0.79226,0.73874,0.79498,0.53991,1.35728,0.6881,0.82151,0.009274,0.009274,0.009274
24,604.74,1.5751,0.76923,0.82131,0.78483,0.74871,0.79879,0.53814,1.36623,0.67219,0.8206,0.009241,0.009241,0.009241
25,628.209,1.5592,0.75877,0.82174,0.77923,0.74949,0.79751,0.54253,1.35367,0.66945,0.8197,0.009208,0.009208,0.009208
26,651.639,1.5642,0.753,0.819,0.80534,0.74925,0.81164,0.55195,1.35102,0.64976,0.81732,0.009175,0.009175,0.009175
27,675.199,1.548,0.74314,0.82013,0.8111,0.75625,0.8168,0.55501,1.37517,0.63197,0.82039,0.009142,0.009142,0.009142
28,698.55,1.54904,0.7406,0.81841,0.79598,0.76495,0.8183,0.55958,1.34619,0.6421,0.81569,0.009109,0.009109,0.009109
29,722.587,1.5446,0.73758,0.81828,0.80112,0.75608,0.81298,0.55031,1.33568,0.63145,0.81611,0.009076,0.009076,0.009076
30,746.273,1.53644,0.73278,0.81899,0.792,0.76174,0.81451,0.55604,1.34895,0.63625,0.81565,0.009043,0.009043,0.009043
31,769.326,1.53851,0.72925,0.81658,0.79229,0.75684,0.81003,0.55845,1.32581,0.64111,0.81543,0.00901,0.00901,0.00901
32,792.313,1.53475,0.72853,0.81827,0.79842,0.76629,0.82075,0.56204,1.33002,0.62752,0.81623,0.008977,0.008977,0.008977
33,815.261,1.52317,0.72088,0.81818,0.80783,0.75679,0.81979,0.56348,1.32759,0.63281,0.81455,0.008944,0.008944,0.008944
34,838.36,1.51852,0.71379,0.81603,0.81165,0.76896,0.82318,0.56369,1.33663,0.61176,0.81399,0.008911,0.008911,0.008911
35,861.937,1.5208,0.71567,0.81587,0.81565,0.76451,0.82737,0.57293,1.30773,0.6053,0.81245,0.008878,0.008878,0.008878
36,885.4,1.52091,0.71384,0.81446,0.81212,0.76404,0.82395,0.56854,1.32583,0.6071,0.81325,0.008845,0.008845,0.008845
37,908.83,1.5212,0.70964,0.8136,0.81858,0.76813,0.82744,0.57319,1.3286,0.61411,0.81298,0.008812,0.008812,0.008812
38,931.727,1.5113,0.7067,0.81462,0.82531,0.76757,0.83065,0.57129,1.32998,0.60545,0.81369,0.008779,0.008779,0.008779
39,954.776,1.51919,0.7078,0.81294,0.8114,0.76596,0.82516,0.57448,1.316,0.60692,0.81184,0.008746,0.008746,0.008746
