epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,810.675,1.15464,0.61246,0.88257,0.82596,0.75185,0.80818,0.53561,1.03362,0.55152,0.86205,0.00955072,0.00955072,0.00955072
43,828.334,1.14875,0.60915,0.88356,0.83083,0.75392,0.80846,0.53519,1.02656,0.5468,0.86316,0.00952889,0.00952889,0.00952889
44,846.072,1.14419,0.60461,0.88379,0.8265,0.7631,0.8132,0.54081,1.02558,0.54256,0.85981,0.00950658,0.00950658,0.00950658
45,863.512,1.14068,0.60522,0.88289,0.83121,0.75876,0.81521,0.54199,1.01927,0.54161,0.86029,0.00948377,0.00948377,0.00948377
46,881.141,1.13756,0.59865,0.88038,0.82725,0.76473,0.81794,0.54015,1.02245,0.5417,0.85914,0.00946048,0.00946048,0.00946048
47,898.61,1.13456,0.59778,0.88151,0.83811,0.75654,0.81827,0.54409,1.01544,0.54104,0.85869,0.00943671,0.00943671,0.00943671
48,917.01,1.13122,0.5964,0.87971,0.82789,0.76054,0.81503,0.5415,1.02317,0.54601,0.86077,0.00941245,0.00941245,0.00941245
49,934.82,1.13126,0.59777,0.88046,0.83444,0.76236,0.81766,0.5462,1.01387,0.53555,0.85794,0.00938772,0.00938772,0.00938772
50,952.841,1.12958,0.59508,0.87808,0.82965,0.76368,0.81748,0.54341,1.00997,0.53754,0.85754,0.00936251,0.00936251,0.00936251
51,970.952,1.12748,0.59319,0.87823,0.82703,0.76207,0.8125,0.54105,1.01718,0.53876,0.85771,0.00933683,0.00933683,0.00933683
52,988.69,1.12256,0.58915,0.87575,0.83272,0.76791,0.824,0.55073,1.01039,0.53259,0.85668,0.00931067,0.00931067,0.00931067
53,1006.68,1.1125,0.58847,0.87835,0.82924,0.76096,0.81212,0.54271,1.0129,0.53802,0.8568,0.00928405,0.00928405,0.00928405
54,1024.49,1.11988,0.58639,0.8751,0.83733,0.76814,0.82404,0.55128,1.00578,0.52728,0.85622,0.00925697,0.00925697,0.00925697
55,1042.08,1.11617,0.58808,0.87561,0.83725,0.76344,0.82219,0.54954,1.00444,0.52796,0.85557,0.00922942,0.00922942,0.00922942
56,1059.99,1.11263,0.58283,0.876,0.84252,0.76373,0.82074,0.54944,1.0046,0.5309,0.85618,0.00920142,0.00920142,0.00920142
57,1077.7,1.11456,0.58288,0.87307,0.83308,0.77215,0.82559,0.55564,0.99972,0.52642,0.85407,0.00917296,0.00917296,0.00917296
58,1095.27,1.10864,0.58058,0.8742,0.82939,0.77366,0.82523,0.55433,0.99314,0.5251,0.85393,0.00914405,0.00914405,0.00914405
59,1113.13,1.11254,0.58159,0.87381,0.83199,0.76738,0.82353,0.55107,1.00392,0.53062,0.85555,0.00911469,0.00911469,0.00911469
60,1131.25,1.10895,0.57986,0.87396,0.83557,0.76701,0.82278,0.55029,1.00287,0.52869,0.85391,0.00908488,0.00908488,0.00908488
61,1148.89,1.10236,0.57753,0.87319,0.83819,0.76848,0.82761,0.55847,0.99173,0.5182,0.85233,0.00905463,0.00905463,0.00905463
62,1166.36,1.10165,0.57519,0.87322,0.83552,0.77205,0.82824,0.5588,0.99374,0.52234,0.85214,0.00902395,0.00902395,0.00902395
63,1184.08,1.10066,0.5757,0.87243,0.83693,0.77249,0.82676,0.55499,0.98878,0.52131,0.85237,0.00899282,0.00899282,0.00899282
64,1201.62,1.09817,0.57282,0.87001,0.84199,0.77365,0.82971,0.558,0.98734,0.51665,0.85229,0.00896127,0.00896127,0.00896127
65,1219.36,1.09529,0.57637,0.87382,0.83452,0.77409,0.83046,0.55934,0.98688,0.51943,0.85143,0.00892928,0.00892928,0.00892928
66,1237.17,1.09705,0.57306,0.87201,0.83592,0.77618,0.83282,0.56286,0.98064,0.51556,0.8511,0.00889687,0.00889687,0.00889687
67,1254.75,1.09283,0.56879,0.86929,0.84059,0.77318,0.82896,0.56038,0.97975,0.51261,0.85014,0.00886404,0.00886404,0.00886404
68,1272.88,1.09181,0.56893,0.8703,0.83978,0.77056,0.82815,0.55943,0.98321,0.5168,0.85055,0.00883079,0.00883079,0.00883079
69,1290.36,1.09171,0.56988,0.86912,0.83966,0.77301,0.83037,0.55912,0.98753,0.5131,0.85051,0.00879713,0.00879713,0.00879713
70,1307.86,1.0904,0.56983,0.87095,0.83831,0.77817,0.82994,0.56108,0.97838,0.51031,0.84931,0.00876305,0.00876305,0.00876305
71,1325.17,1.08698,0.56688,0.86854,0.84381,0.77287,0.83228,0.5667,0.97762,0.51279,0.84893,0.00872857,0.00872857,0.00872857
72,1342.58,1.08415,0.56558,0.86762,0.83817,0.77631,0.83328,0.56524,0.97479,0.50945,0.84922,0.00869368,0.00869368,0.00869368
73,1359.83,1.08642,0.56498,0.86831,0.83958,0.7771,0.83386,0.5656,0.97786,0.51095,0.84937,0.00865839,0.00865839,0.00865839
74,1377.46,1.08009,0.56338,0.8684,0.8406,0.77527,0.8296,0.56504,0.97566,0.51311,0.84796,0.00862271,0.00862271,0.00862271
75,1395,1.08343,0.56164,0.86565,0.84432,0.77769,0.83335,0.56778,0.97287,0.50823,0.84767,0.00858664,0.00858664,0.00858664
76,1412.48,1.0788,0.56163,0.86743,0.84368,0.77611,0.83257,0.56569,0.97625,0.50979,0.84798,0.00855018,0.00855018,0.00855018
77,1430.65,1.07926,0.56088,0.8655,0.83453,0.7842,0.83337,0.56514,0.97269,0.50697,0.84708,0.00851333,0.00851333,0.00851333
78,1448.3,1.07107,0.5585,0.86714,0.83955,0.78043,0.83501,0.5703,0.96563,0.50436,0.8473,0.00847611,0.00847611,0.00847611
79,1466.42,1.07311,0.55766,0.86575,0.84004,0.78189,0.83625,0.56894,0.9701,0.50386,0.84766,0.00843851,0.00843851,0.00843851
80,1484.15,1.06904,0.55713,0.86501,0.84233,0.78219,0.8353,0.56923,0.96547,0.50433,0.84657,0.00840054,0.00840054,0.00840054
81,1501.69,1.07366,0.55507,0.86467,0.83778,0.78558,0.83513,0.56898,0.96394,0.50356,0.84633,0.0083622,0.0083622,0.0083622
82,1519.29,1.06896,0.55625,0.86716,0.84308,0.78559,0.83754,0.57017,0.96667,0.50414,0.84614,0.00832349,0.00832349,0.00832349
83,1536.98,1.07364,0.55567,0.86446,0.83997,0.78505,0.83652,0.57147,0.95959,0.50122,0.84555,0.00828443,0.00828443,0.00828443
84,1554.8,1.06947,0.55536,0.86372,0.84536,0.78145,0.83543,0.57126,0.95896,0.50155,0.8467,0.00824502,0.00824502,0.00824502
85,1572.56,1.06733,0.55284,0.86423,0.84505,0.78532,0.83689,0.57397,0.95955,0.50155,0.84521,0.00820525,0.00820525,0.00820525
86,1590.45,1.06409,0.55055,0.86449,0.84297,0.78416,0.83692,0.57244,0.95983,0.50104,0.84534,0.00816514,0.00816514,0.00816514
87,1608.17,1.06768,0.55326,0.86455,0.83792,0.79056,0.83895,0.57452,0.95657,0.49839,0.84538,0.00812468,0.00812468,0.00812468
88,1626.44,1.06015,0.54953,0.86287,0.84518,0.78586,0.83906,0.57567,0.95822,0.49819,0.84459,0.00808389,0.00808389,0.00808389
89,1644.02,1.06065,0.55056,0.86257,0.84262,0.78943,0.83907,0.57389,0.95535,0.49678,0.84456,0.00804277,0.00804277,0.00804277
90,1662.14,1.0571,0.5485,0.86353,0.84787,0.78409,0.84021,0.57688,0.9543,0.49728,0.84409,0.00800131,0.00800131,0.00800131
91,1679.49,1.054,0.54687,0.86461,0.84213,0.79242,0.83888,0.57748,0.95236,0.49374,0.84388,0.00795954,0.00795954,0.00795954
