epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,977.002,1.05532,0.58299,0.87338,0.84011,0.77757,0.82989,0.55592,0.94866,0.53309,0.8568,0.00955072,0.00955072,0.00955072
43,999.623,1.05341,0.58015,0.87465,0.847,0.77618,0.83042,0.55492,0.94397,0.52411,0.85636,0.00952889,0.00952889,0.00952889
44,1022.55,1.04754,0.57626,0.8737,0.8404,0.78481,0.83533,0.56116,0.94011,0.52309,0.85336,0.00950658,0.00950658,0.00950658
45,1045.1,1.04414,0.5764,0.87328,0.85221,0.77799,0.83684,0.56237,0.93344,0.52073,0.85393,0.00948377,0.00948377,0.00948377
46,1067.91,1.04303,0.57412,0.87267,0.84027,0.77939,0.83648,0.56444,0.92767,0.51984,0.85257,0.00946048,0.00946048,0.00946048
47,1091.13,1.04191,0.5723,0.87229,0.84592,0.78186,0.83467,0.56201,0.92777,0.51898,0.85305,0.00943671,0.00943671,0.00943671
48,1114.6,1.0346,0.5692,0.87195,0.85041,0.77689,0.83726,0.56353,0.93726,0.52132,0.85362,0.00941245,0.00941245,0.00941245
49,1137.6,1.03219,0.56891,0.8712,0.85354,0.77729,0.83563,0.56451,0.93024,0.5182,0.85201,0.00938772,0.00938772,0.00938772
50,1160.23,1.03454,0.56869,0.86951,0.84784,0.78057,0.83752,0.56615,0.91711,0.51272,0.85083,0.00936251,0.00936251,0.00936251
51,1182.81,1.02687,0.56656,0.86961,0.84981,0.77906,0.83853,0.56563,0.9242,0.51599,0.84979,0.00933683,0.00933683,0.00933683
52,1205.94,1.03289,0.56689,0.86953,0.85022,0.77898,0.839,0.5669,0.9181,0.51434,0.8501,0.00931067,0.00931067,0.00931067
53,1229.67,1.02542,0.56468,0.87058,0.85127,0.77949,0.83934,0.56742,0.92312,0.51308,0.8496,0.00928405,0.00928405,0.00928405
54,1252.95,1.02415,0.56173,0.86867,0.84952,0.78299,0.84154,0.57008,0.92108,0.50914,0.85,0.00925697,0.00925697,0.00925697
55,1276.23,1.02424,0.5623,0.86787,0.85275,0.78155,0.83946,0.56845,0.9178,0.5101,0.84887,0.00922942,0.00922942,0.00922942
56,1299.26,1.02057,0.56084,0.86774,0.84376,0.78605,0.83974,0.56965,0.91634,0.51084,0.84815,0.00920142,0.00920142,0.00920142
57,1321.48,1.02301,0.56066,0.86642,0.85123,0.78498,0.84147,0.57344,0.90503,0.5047,0.84705,0.00917296,0.00917296,0.00917296
58,1344.18,1.01727,0.55752,0.86668,0.85703,0.78615,0.84229,0.57304,0.91246,0.50546,0.84863,0.00914405,0.00914405,0.00914405
59,1367,1.01658,0.55693,0.86614,0.8572,0.78423,0.84531,0.57557,0.90653,0.50146,0.84685,0.00911469,0.00911469,0.00911469
60,1390.22,1.01581,0.55852,0.86673,0.85066,0.78636,0.84186,0.57324,0.91108,0.50695,0.84699,0.00908488,0.00908488,0.00908488
61,1412.62,1.01109,0.55548,0.86689,0.85386,0.78226,0.84237,0.57288,0.90704,0.50517,0.8464,0.00905463,0.00905463,0.00905463
62,1435.07,1.00909,0.55468,0.86606,0.85449,0.79081,0.84502,0.57705,0.90254,0.50042,0.84563,0.00902395,0.00902395,0.00902395
63,1457.53,1.00988,0.55416,0.86547,0.85039,0.79199,0.84523,0.57849,0.89961,0.49984,0.8463,0.00899282,0.00899282,0.00899282
64,1479.77,1.004,0.54869,0.86311,0.85157,0.79126,0.84595,0.57758,0.89973,0.49879,0.8459,0.00896127,0.00896127,0.00896127
65,1502.98,1.00264,0.55132,0.86537,0.85504,0.79352,0.8458,0.57881,0.89831,0.49708,0.84552,0.00892928,0.00892928,0.00892928
66,1525.79,1.00421,0.55145,0.86565,0.8533,0.79166,0.8482,0.57921,0.89752,0.49805,0.8453,0.00889687,0.00889687,0.00889687
67,1548.26,0.99636,0.54602,0.86232,0.85608,0.78637,0.84497,0.57703,0.89997,0.499,0.84596,0.00886404,0.00886404,0.00886404
68,1570.64,1.00029,0.5468,0.86342,0.85251,0.79464,0.84783,0.58035,0.89608,0.4974,0.84376,0.00883079,0.00883079,0.00883079
69,1593.48,0.99832,0.54831,0.86411,0.85321,0.79258,0.84627,0.57976,0.89732,0.49702,0.84336,0.00879713,0.00879713,0.00879713
70,1616.07,0.99755,0.54765,0.863,0.85202,0.79454,0.84673,0.58073,0.89432,0.49607,0.84246,0.00876305,0.00876305,0.00876305
71,1638.84,0.99753,0.54446,0.86305,0.85446,0.79305,0.84878,0.58219,0.89077,0.49367,0.84272,0.00872857,0.00872857,0.00872857
72,1662.19,0.99452,0.54586,0.86267,0.85755,0.79018,0.84893,0.5816,0.89381,0.49437,0.84272,0.00869368,0.00869368,0.00869368
73,1685,0.99471,0.54451,0.86273,0.85953,0.78804,0.84746,0.58159,0.88972,0.492,0.84269,0.00865839,0.00865839,0.00865839
74,1707.13,0.9905,0.54359,0.8621,0.85724,0.79401,0.8487,0.58334,0.8872,0.48975,0.84221,0.00862271,0.00862271,0.00862271
75,1729.52,0.99345,0.54176,0.86125,0.8548,0.79325,0.84736,0.58152,0.89248,0.49233,0.84233,0.00858664,0.00858664,0.00858664
76,1751.9,0.98658,0.5402,0.86133,0.85805,0.79322,0.84876,0.58455,0.88727,0.49056,0.84216,0.00855018,0.00855018,0.00855018
77,1774.89,0.98882,0.53976,0.8607,0.85262,0.79769,0.84975,0.58516,0.88194,0.488,0.84159,0.00851333,0.00851333,0.00851333
