epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,762.289,1.15586,0.61413,0.88489,0.84663,0.6709,0.71776,0.47518,1.04648,0.56533,0.86418,0.00955072,0.00955072,0.00955072
43,780.047,1.15588,0.6121,0.88429,0.84428,0.67416,0.7225,0.47984,1.03393,0.55841,0.86339,0.00952889,0.00952889,0.00952889
44,797.627,1.14785,0.60876,0.88352,0.84968,0.67011,0.72358,0.47885,1.04008,0.55683,0.86158,0.00950658,0.00950658,0.00950658
45,815.19,1.14144,0.60606,0.88379,0.85073,0.66863,0.7234,0.48372,1.03452,0.54949,0.86019,0.00948377,0.00948377,0.00948377
46,833.224,1.13877,0.60361,0.88046,0.84622,0.67862,0.72622,0.4816,1.03172,0.55515,0.86231,0.00946048,0.00946048,0.00946048
47,851.384,1.13682,0.60273,0.88231,0.84783,0.68067,0.72945,0.48703,1.02685,0.54521,0.86014,0.00943671,0.00943671,0.00943671
48,869.238,1.12966,0.59895,0.88037,0.844,0.68299,0.72829,0.48667,1.02828,0.54738,0.85981,0.00941245,0.00941245,0.00941245
49,887.441,1.13111,0.59952,0.88053,0.84929,0.6792,0.73082,0.48971,1.02202,0.54533,0.85967,0.00938772,0.00938772,0.00938772
50,905.505,1.13079,0.59835,0.87867,0.85193,0.68027,0.72957,0.49104,1.01711,0.5379,0.85881,0.00936251,0.00936251,0.00936251
51,923.4,1.1327,0.59766,0.88021,0.85838,0.68154,0.73076,0.48805,1.02066,0.54127,0.85887,0.00933683,0.00933683,0.00933683
52,940.808,1.12812,0.59636,0.8781,0.8581,0.67711,0.73107,0.48729,1.01868,0.5401,0.85986,0.00931067,0.00931067,0.00931067
53,958.422,1.11918,0.5916,0.879,0.85211,0.68648,0.73401,0.49472,1.01168,0.53414,0.85657,0.00928405,0.00928405,0.00928405
54,976.033,1.11753,0.58816,0.87672,0.85289,0.68335,0.73515,0.49389,1.0076,0.53429,0.85615,0.00925697,0.00925697,0.00925697
55,993.312,1.12011,0.59,0.87574,0.85522,0.68418,0.73871,0.495,1.00717,0.53373,0.85538,0.00922942,0.00922942,0.00922942
56,1010.95,1.11794,0.58984,0.8761,0.85641,0.68005,0.73123,0.49222,1.00942,0.53864,0.85609,0.00920142,0.00920142,0.00920142
57,1029.14,1.12288,0.59149,0.87337,0.85816,0.68416,0.73484,0.4943,1.00902,0.5301,0.85607,0.00917296,0.00917296,0.00917296
58,1046.9,1.10926,0.58284,0.8749,0.85419,0.68867,0.73603,0.49633,1.00501,0.53071,0.85424,0.00914405,0.00914405,0.00914405
59,1064.76,1.11146,0.5831,0.87456,0.8569,0.6857,0.7368,0.49781,1.00451,0.52952,0.8533,0.00911469,0.00911469,0.00911469
60,1082.28,1.11312,0.58412,0.87331,0.85814,0.69086,0.74112,0.50265,0.99789,0.52428,0.85261,0.00908488,0.00908488,0.00908488
61,1099.6,1.11079,0.58303,0.87429,0.85913,0.68613,0.73853,0.5003,0.99643,0.52903,0.85315,0.00905463,0.00905463,0.00905463
62,1117.27,1.10246,0.57857,0.87241,0.85706,0.68842,0.73831,0.49826,0.99964,0.52387,0.85253,0.00902395,0.00902395,0.00902395
63,1134.95,1.10529,0.5797,0.87026,0.85674,0.6878,0.739,0.49724,0.99964,0.52708,0.85107,0.00899282,0.00899282,0.00899282
64,1152.27,1.10279,0.57702,0.87141,0.85932,0.68974,0.73899,0.49968,0.99751,0.52532,0.85205,0.00896127,0.00896127,0.00896127
65,1169.89,1.09639,0.57651,0.87153,0.86622,0.68214,0.74057,0.50174,0.99448,0.52236,0.85203,0.00892928,0.00892928,0.00892928
66,1187.8,1.10183,0.57683,0.87211,0.8602,0.68744,0.74143,0.50423,0.99086,0.51934,0.85151,0.00889687,0.00889687,0.00889687
67,1205.61,1.09203,0.5732,0.86941,0.86134,0.69387,0.746,0.50408,0.99115,0.51889,0.84958,0.00886404,0.00886404,0.00886404
68,1223.27,1.09656,0.57498,0.87023,0.85735,0.69358,0.74526,0.50349,0.99208,0.52156,0.84934,0.00883079,0.00883079,0.00883079
69,1240.73,1.09563,0.57373,0.86918,0.8662,0.6852,0.74126,0.50077,0.99135,0.52354,0.85035,0.00879713,0.00879713,0.00879713
70,1258.26,1.09083,0.57148,0.87056,0.85995,0.69454,0.74247,0.50463,0.99451,0.5196,0.85002,0.00876305,0.00876305,0.00876305
71,1275.67,1.09123,0.57113,0.87016,0.86207,0.69147,0.74355,0.50563,0.98633,0.5192,0.84933,0.00872857,0.00872857,0.00872857
72,1293.15,1.09509,0.57168,0.86781,0.85984,0.69238,0.74366,0.50604,0.98516,0.51866,0.84924,0.00869368,0.00869368,0.00869368
73,1310.6,1.08859,0.56828,0.86962,0.86052,0.69401,0.74434,0.50626,0.98688,0.51385,0.84897,0.00865839,0.00865839,0.00865839
74,1328.05,1.08343,0.56682,0.86898,0.85846,0.69634,0.74659,0.5075,0.98365,0.5129,0.84725,0.00862271,0.00862271,0.00862271
75,1345.98,1.08463,0.56486,0.86764,0.86014,0.69748,0.74708,0.50834,0.98238,0.51163,0.84761,0.00858664,0.00858664,0.00858664
76,1363.89,1.08465,0.56541,0.86829,0.85828,0.69408,0.74518,0.50716,0.98105,0.5148,0.84771,0.00855018,0.00855018,0.00855018
77,1381.55,1.08212,0.56508,0.86759,0.85729,0.69905,0.74625,0.50802,0.98564,0.51293,0.84923,0.00851333,0.00851333,0.00851333
78,1399.64,1.08216,0.56454,0.86577,0.85837,0.69925,0.74525,0.50597,0.98123,0.51258,0.84776,0.00847611,0.00847611,0.00847611
79,1417.13,1.07779,0.56172,0.86578,0.86412,0.69437,0.74605,0.50599,0.98027,0.51277,0.84767,0.00843851,0.00843851,0.00843851
80,1434.89,1.07708,0.56156,0.86595,0.8618,0.69272,0.74411,0.50804,0.98062,0.51121,0.84775,0.00840054,0.00840054,0.00840054
81,1452.21,1.07534,0.55993,0.86679,0.86579,0.69883,0.74844,0.51089,0.97453,0.50655,0.84673,0.0083622,0.0083622,0.0083622
82,1469.76,1.07818,0.5624,0.86437,0.86496,0.69699,0.7477,0.50676,0.97945,0.50934,0.8471,0.00832349,0.00832349,0.00832349
83,1487.13,1.07478,0.5616,0.86655,0.86514,0.69595,0.74855,0.50995,0.97803,0.5087,0.84798,0.00828443,0.00828443,0.00828443
84,1504.83,1.07547,0.55806,0.86381,0.86812,0.69533,0.74578,0.50969,0.9751,0.50863,0.84595,0.00824502,0.00824502,0.00824502
85,1523.1,1.06796,0.55615,0.86416,0.86292,0.69638,0.74812,0.50891,0.97193,0.50786,0.84604,0.00820525,0.00820525,0.00820525
86,1540.94,1.06788,0.55781,0.86448,0.86053,0.69609,0.74597,0.51046,0.97248,0.50705,0.84589,0.00816514,0.00816514,0.00816514
87,1558.55,1.06487,0.55356,0.86292,0.869,0.69461,0.74841,0.51129,0.97103,0.50462,0.84434,0.00812468,0.00812468,0.00812468
88,1575.91,1.06431,0.55383,0.86458,0.86669,0.69534,0.74882,0.51209,0.97491,0.50574,0.84608,0.00808389,0.00808389,0.00808389
89,1593.42,1.06791,0.55602,0.86337,0.86844,0.6941,0.74983,0.51097,0.97167,0.50508,0.8454,0.00804277,0.00804277,0.00804277
90,1610.9,1.06386,0.55375,0.86157,0.86978,0.69398,0.75147,0.51501,0.96792,0.50227,0.84435,0.00800131,0.00800131,0.00800131
91,1628.71,1.06681,0.55271,0.86271,0.86733,0.69767,0.75062,0.51534,0.96747,0.50398,0.84463,0.00795954,0.00795954,0.00795954
