epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.3877,1.7955,2.58934,1.03699,0.0795,0.42686,0.19739,0.10746,1.60792,inf,0.94488,0.00328502,0.00328502,0.0704348
2,46.901,1.6247,1.27043,0.9487,0.61443,0.3362,0.47028,0.25061,1.57636,1.36467,0.92652,0.00661818,0.00661818,0.0404346
3,64.3719,1.58835,1.10682,0.93046,0.63215,0.56537,0.57233,0.31777,1.54821,0.96345,0.91708,0.00995061,0.00995061,0.0104337
4,81.5364,1.51137,0.9864,0.91143,0.71469,0.63101,0.65291,0.36467,1.41853,0.88128,0.89331,0.00999756,0.00999756,0.00999756
5,98.4043,1.42524,0.90398,0.89408,0.74768,0.66551,0.70409,0.41254,1.32565,0.79596,0.87454,0.00999566,0.00999566,0.00999566
6,115.147,1.37396,0.85281,0.88455,0.77197,0.67723,0.72746,0.44182,1.25428,0.7468,0.86464,0.00999322,0.00999322,0.00999322
7,131.981,1.33604,0.81434,0.87639,0.7804,0.71382,0.76211,0.47427,1.18665,0.71189,0.85374,0.00999023,0.00999023,0.00999023
8,148.96,1.31295,0.78696,0.87227,0.76411,0.72378,0.75617,0.47059,1.20429,0.70249,0.85384,0.00998671,0.00998671,0.00998671
9,165.766,1.2887,0.76545,0.86777,0.79539,0.7061,0.76553,0.49098,1.14586,0.68865,0.85024,0.00998264,0.00998264,0.00998264
10,182.491,1.27302,0.74547,0.86533,0.79019,0.73136,0.78219,0.49856,1.13112,0.672,0.8489,0.00997803,0.00997803,0.00997803
11,199.462,1.24873,0.7284,0.86172,0.80971,0.72534,0.78483,0.50527,1.12673,0.66729,0.84521,0.00997288,0.00997288,0.00997288
12,216.458,1.24032,0.7173,0.85946,0.79034,0.74727,0.78944,0.51058,1.10466,0.64297,0.84494,0.0099672,0.0099672,0.0099672
