epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.3938,4.28362,3.98609,3.58868,0,0,0,0,4.41718,3.92405,3.58363,0.0032906,0.0032906,0.0703846
2,53.0369,2.97123,2.44876,1.92485,0.18633,0.06679,0.03778,0.01189,3.10094,2.46292,1.77604,0.00662375,0.00662375,0.0403844
3,77.8964,2.46961,1.78229,1.38999,0.15856,0.31453,0.16824,0.05872,2.7917,1.78974,1.43633,0.00995618,0.00995618,0.0103835
4,99.8712,2.07428,1.38291,1.20146,0.4248,0.42815,0.37626,0.15675,1.86603,1.19637,1.12666,0.00999756,0.00999756,0.00999756
5,119.65,1.83148,1.16025,1.10554,0.56709,0.53894,0.51577,0.26982,1.58863,0.96012,1.02359,0.00999566,0.00999566,0.00999566
6,137.199,1.69982,1.04212,1.05184,0.62279,0.58529,0.58884,0.31813,1.4982,0.87392,0.99789,0.00999322,0.00999322,0.00999322
7,154.73,1.61536,0.96644,1.02427,0.66667,0.56713,0.58558,0.32349,1.48686,0.88498,0.9818,0.00999023,0.00999023,0.00999023
8,172.307,1.55485,0.91747,1.00268,0.65785,0.60861,0.60905,0.32842,1.4648,0.85082,0.97331,0.00998671,0.00998671,0.00998671
9,189.426,1.50034,0.87346,0.99038,0.69308,0.61733,0.63929,0.36787,1.35285,0.77955,0.95801,0.00998264,0.00998264,0.00998264
10,206.59,1.46605,0.84451,0.97538,0.7447,0.63982,0.68439,0.39132,1.31236,0.75019,0.94483,0.00997803,0.00997803,0.00997803
11,223.778,1.42638,0.81431,0.96654,0.73857,0.64072,0.68535,0.39527,1.28256,0.72968,0.92958,0.00997288,0.00997288,0.00997288
12,240.907,1.40229,0.79589,0.9582,0.76345,0.66504,0.70913,0.41573,1.26244,0.70311,0.92233,0.0099672,0.0099672,0.0099672
13,258.039,1.38042,0.77791,0.95014,0.76199,0.6676,0.71806,0.42842,1.24794,0.69911,0.91675,0.00996097,0.00996097,0.00996097
14,275.407,1.35857,0.7615,0.94265,0.77644,0.69061,0.73735,0.44829,1.221,0.67455,0.91081,0.0099542,0.0099542,0.0099542
15,293.051,1.33747,0.74693,0.93826,0.77907,0.67971,0.72949,0.44696,1.19932,0.6723,0.9066,0.0099469,0.0099469,0.0099469
16,310.585,1.32494,0.73489,0.93298,0.75724,0.69417,0.72966,0.45183,1.19228,0.67296,0.90457,0.00993906,0.00993906,0.00993906
17,327.952,1.31482,0.7289,0.92904,0.76462,0.68152,0.723,0.42145,1.23951,0.6799,0.91235,0.00993068,0.00993068,0.00993068
18,345.093,1.30337,0.7203,0.92493,0.76761,0.70836,0.74736,0.45908,1.17579,0.64744,0.89943,0.00992177,0.00992177,0.00992177
19,362.228,1.28822,0.70805,0.92183,0.7952,0.71405,0.76153,0.47545,1.15085,0.6339,0.89198,0.00991232,0.00991232,0.00991232
20,379.34,1.26889,0.69625,0.91611,0.78352,0.70873,0.75789,0.46806,1.15968,0.63362,0.895,0.00990234,0.00990234,0.00990234
21,396.489,1.27171,0.69438,0.91579,0.77686,0.71118,0.75612,0.47237,1.13865,0.62909,0.89435,0.00989183,0.00989183,0.00989183
22,413.491,1.25977,0.68618,0.91426,0.78813,0.70511,0.76057,0.47613,1.12862,0.62468,0.88621,0.00988079,0.00988079,0.00988079
23,430.536,1.24726,0.67932,0.91224,0.80724,0.73146,0.78319,0.50042,1.11011,0.60257,0.88261,0.00986922,0.00986922,0.00986922
24,447.805,1.24324,0.67569,0.90834,0.80176,0.72676,0.7757,0.48937,1.1063,0.6021,0.88436,0.00985711,0.00985711,0.00985711
25,465.162,1.22669,0.66795,0.9099,0.80505,0.73275,0.78365,0.49832,1.10897,0.60079,0.88429,0.00984449,0.00984449,0.00984449
26,482.541,1.23286,0.66754,0.9047,0.80734,0.73434,0.78694,0.50217,1.10803,0.5976,0.88066,0.00983133,0.00983133,0.00983133
27,499.876,1.21974,0.65776,0.90257,0.8007,0.73809,0.7822,0.49932,1.10338,0.59885,0.88113,0.00981765,0.00981765,0.00981765
28,516.915,1.21293,0.65454,0.90113,0.81275,0.74049,0.78493,0.50233,1.09175,0.58609,0.87581,0.00980345,0.00980345,0.00980345
29,533.991,1.2054,0.65214,0.90062,0.79325,0.7144,0.77144,0.49165,1.11157,0.59788,0.88122,0.00978873,0.00978873,0.00978873
30,551.455,1.19591,0.64455,0.89972,0.81412,0.73562,0.79094,0.51214,1.07424,0.58327,0.87233,0.00977349,0.00977349,0.00977349
31,568.534,1.19584,0.64459,0.89949,0.78242,0.73958,0.7787,0.50297,1.08187,0.58672,0.87457,0.00975773,0.00975773,0.00975773
32,585.587,1.19149,0.64184,0.89535,0.79659,0.7481,0.79054,0.50815,1.07438,0.58018,0.87261,0.00974145,0.00974145,0.00974145
33,602.67,1.18231,0.63616,0.89536,0.80757,0.75378,0.7973,0.51688,1.07626,0.57638,0.87264,0.00972466,0.00972466,0.00972466
34,619.897,1.17546,0.63159,0.89489,0.80794,0.74681,0.798,0.52107,1.06142,0.56705,0.86894,0.00970736,0.00970736,0.00970736
35,637.829,1.17502,0.6301,0.89183,0.81093,0.75671,0.80144,0.52575,1.05418,0.56788,0.8681,0.00968955,0.00968955,0.00968955
36,655.193,1.17559,0.62832,0.89085,0.82451,0.74941,0.80209,0.52464,1.05231,0.56348,0.86874,0.00967122,0.00967122,0.00967122
37,672.275,1.16893,0.62775,0.89006,0.81729,0.74968,0.80191,0.52481,1.0583,0.56487,0.86847,0.00965239,0.00965239,0.00965239
38,689.727,1.16525,0.62383,0.89091,0.82629,0.75588,0.8072,0.52562,1.06743,0.56667,0.86968,0.00963306,0.00963306,0.00963306
39,706.868,1.16133,0.61979,0.88668,0.81879,0.75649,0.80504,0.52748,1.04801,0.56459,0.86721,0.00961322,0.00961322,0.00961322
40,724.062,1.15748,0.61601,0.88719,0.82366,0.75677,0.80843,0.53407,1.03969,0.55544,0.86485,0.00959289,0.00959289,0.00959289
41,741.325,1.15788,0.61705,0.88635,0.83595,0.75479,0.81042,0.53579,1.03344,0.5584,0.8642,0.00957205,0.00957205,0.00957205
42,758.697,1.15554,0.61387,0.8857,0.82825,0.76083,0.813,0.53653,1.03352,0.54816,0.86054,0.00955072,0.00955072,0.00955072
43,776.108,1.15146,0.61198,0.88421,0.81763,0.76041,0.80628,0.52942,1.04487,0.56059,0.86306,0.00952889,0.00952889,0.00952889
44,793.498,1.14627,0.60821,0.88416,0.824,0.76487,0.81343,0.54066,1.02709,0.54651,0.86232,0.00950658,0.00950658,0.00950658
45,810.778,1.13893,0.60559,0.88431,0.83386,0.7528,0.81002,0.53823,1.02834,0.54949,0.86045,0.00948377,0.00948377,0.00948377
46,828.215,1.13884,0.60383,0.88054,0.83104,0.7638,0.81641,0.54176,1.026,0.54521,0.86062,0.00946048,0.00946048,0.00946048
47,845.29,1.1348,0.60224,0.88286,0.83562,0.75592,0.81832,0.54111,1.02653,0.54209,0.86071,0.00943671,0.00943671,0.00943671
48,862.422,1.12865,0.5988,0.88122,0.8342,0.75598,0.81132,0.5403,1.02712,0.5466,0.86049,0.00941245,0.00941245,0.00941245
49,879.615,1.12844,0.59952,0.88171,0.83083,0.7604,0.81655,0.54355,1.02327,0.54611,0.85906,0.00938772,0.00938772,0.00938772
50,896.641,1.12944,0.59797,0.87934,0.83656,0.76648,0.82123,0.54942,1.01089,0.53381,0.85677,0.00936251,0.00936251,0.00936251
51,913.614,1.13172,0.59832,0.88016,0.84034,0.75766,0.8159,0.54469,1.01957,0.53925,0.85915,0.00933683,0.00933683,0.00933683
