epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.2759,4.27021,4.03071,3.59166,0,0,0,0,4.40932,3.94891,3.60169,0.00329167,0.00329167,0.070375
