epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.7236,4.14229,3.8642,3.45522,0,0,0,0,4.42889,4.14202,3.44209,0.00328571,0.00328571,0.0704286
2,46.1319,2.83952,2.21402,1.84575,0.02892,0.13601,0.03766,0.01742,2.63396,2.50139,2.07879,0.0065972,0.0065972,0.0404067
3,68.1632,2.40193,1.64725,1.37861,0.40941,0.30649,0.2547,0.10581,2.26384,1.5503,1.30735,0.0098867,0.0098867,0.0103629
4,88.1883,2.05585,1.31417,1.1922,0.49226,0.44185,0.39945,0.18086,1.89471,1.14459,1.11293,0.009901,0.009901,0.009901
5,106.397,1.82587,1.11114,1.10343,0.60218,0.51963,0.5115,0.24712,1.63199,0.95609,1.05538,0.009868,0.009868,0.009868
6,123.391,1.68829,1.00028,1.05185,0.67838,0.5905,0.60044,0.32041,1.48736,0.86782,0.99367,0.009835,0.009835,0.009835
7,140.554,1.60048,0.93029,1.02125,0.65138,0.61193,0.60025,0.29889,1.49714,0.89914,1.0006,0.009802,0.009802,0.009802
8,157.276,1.5498,0.88519,1.00251,0.72092,0.60587,0.64406,0.35793,1.37944,0.82326,0.96522,0.009769,0.009769,0.009769
9,173.927,1.49746,0.84807,0.9876,0.73556,0.65347,0.69276,0.39864,1.3462,0.74257,0.95367,0.009736,0.009736,0.009736
10,190.687,1.4619,0.81965,0.9727,0.70059,0.63241,0.65601,0.3734,1.34698,0.77433,0.95363,0.009703,0.009703,0.009703
11,207.491,1.42392,0.79456,0.96131,0.75066,0.67617,0.71865,0.43011,1.22451,0.69204,0.9233,0.00967,0.00967,0.00967
12,224.449,1.39345,0.77182,0.9541,0.74636,0.67509,0.71971,0.43156,1.23799,0.69569,0.92835,0.009637,0.009637,0.009637
13,241.072,1.37439,0.75952,0.94649,0.77961,0.68153,0.73312,0.44314,1.20944,0.6663,0.91612,0.009604,0.009604,0.009604
14,258.348,1.3478,0.74052,0.94091,0.78138,0.69562,0.74885,0.44856,1.21639,0.65887,0.90929,0.009571,0.009571,0.009571
15,275.881,1.33683,0.72702,0.93409,0.78159,0.71219,0.76009,0.45948,1.1869,0.64317,0.90222,0.009538,0.009538,0.009538
16,293.057,1.31674,0.71378,0.92824,0.78771,0.70622,0.75439,0.46498,1.16739,0.63919,0.90144,0.009505,0.009505,0.009505
17,309.838,1.30518,0.70897,0.92494,0.76763,0.71305,0.75374,0.46582,1.19601,0.64549,0.90685,0.009472,0.009472,0.009472
18,326.532,1.29052,0.69765,0.92012,0.78773,0.72573,0.77486,0.48462,1.1337,0.61904,0.89078,0.009439,0.009439,0.009439
19,343.472,1.28184,0.68826,0.91566,0.8032,0.72509,0.77927,0.49207,1.13413,0.61403,0.88879,0.009406,0.009406,0.009406
20,360.274,1.26492,0.67778,0.91611,0.80025,0.72552,0.77617,0.4907,1.12673,0.61231,0.89014,0.009373,0.009373,0.009373
21,376.949,1.26129,0.67268,0.91198,0.80525,0.73335,0.78277,0.49703,1.12036,0.59941,0.8857,0.00934,0.00934,0.00934
22,393.669,1.24811,0.66621,0.90935,0.80476,0.72816,0.78178,0.5011,1.09738,0.59175,0.88041,0.009307,0.009307,0.009307
23,410.242,1.24216,0.66078,0.90735,0.80079,0.74064,0.78412,0.50082,1.09562,0.59486,0.8838,0.009274,0.009274,0.009274
24,427.119,1.23201,0.65515,0.90584,0.80554,0.73723,0.79132,0.50717,1.09118,0.58704,0.88158,0.009241,0.009241,0.009241
25,444.315,1.21792,0.64684,0.90544,0.809,0.73614,0.79296,0.50859,1.08448,0.58082,0.87755,0.009208,0.009208,0.009208
26,461.075,1.21704,0.64326,0.9005,0.80701,0.74129,0.79269,0.51314,1.08341,0.58067,0.87696,0.009175,0.009175,0.009175
27,477.618,1.20237,0.63511,0.8969,0.82452,0.73676,0.79963,0.51583,1.07622,0.57859,0.87488,0.009142,0.009142,0.009142
28,494.197,1.20231,0.63412,0.89654,0.82151,0.74067,0.80029,0.51384,1.0712,0.5753,0.87508,0.009109,0.009109,0.009109
29,510.827,1.19362,0.63005,0.89547,0.80977,0.75214,0.80164,0.52032,1.06015,0.56928,0.87195,0.009076,0.009076,0.009076
30,527.37,1.18603,0.62609,0.89491,0.8223,0.74869,0.80717,0.5179,1.05616,0.56366,0.87064,0.009043,0.009043,0.009043
31,544.069,1.18497,0.62173,0.89244,0.82688,0.74834,0.80883,0.52334,1.0539,0.56452,0.86876,0.00901,0.00901,0.00901
32,560.835,1.1761,0.61958,0.89169,0.8168,0.75728,0.81027,0.52816,1.05498,0.56215,0.86958,0.008977,0.008977,0.008977
33,577.529,1.171,0.61485,0.89151,0.82156,0.75714,0.80831,0.52995,1.04471,0.55377,0.86662,0.008944,0.008944,0.008944
34,594.507,1.16352,0.61129,0.88924,0.83207,0.75328,0.81485,0.53705,1.03731,0.55053,0.86552,0.008911,0.008911,0.008911
35,611.466,1.16738,0.60885,0.88666,0.82847,0.7574,0.81436,0.53439,1.04685,0.55058,0.86663,0.008878,0.008878,0.008878
36,628.208,1.1598,0.6042,0.886,0.82728,0.76467,0.81949,0.53707,1.03374,0.54592,0.86398,0.008845,0.008845,0.008845
37,644.775,1.15776,0.60441,0.88458,0.83165,0.75507,0.81801,0.53606,1.02813,0.54736,0.863,0.008812,0.008812,0.008812
38,661.202,1.15131,0.60163,0.88352,0.8294,0.76422,0.8184,0.53964,1.02821,0.54511,0.86222,0.008779,0.008779,0.008779
39,677.724,1.14663,0.59598,0.88193,0.8317,0.7599,0.8178,0.53974,1.02719,0.5448,0.86345,0.008746,0.008746,0.008746
40,694.603,1.14365,0.59313,0.88019,0.82893,0.76907,0.82207,0.54332,1.01651,0.53901,0.86076,0.008713,0.008713,0.008713
41,711.249,1.14236,0.5948,0.88,0.83839,0.76003,0.81975,0.54118,1.01435,0.53873,0.86092,0.00868,0.00868,0.00868
42,727.689,1.13867,0.59025,0.87872,0.83892,0.76606,0.8248,0.54839,1.01546,0.53341,0.85978,0.008647,0.008647,0.008647
43,744.343,1.1315,0.58925,0.87965,0.82895,0.77291,0.825,0.5456,1.01292,0.534,0.85897,0.008614,0.008614,0.008614
44,761.108,1.13041,0.58527,0.87729,0.82999,0.76426,0.81881,0.54161,1.02034,0.53891,0.86009,0.008581,0.008581,0.008581
45,777.921,1.12649,0.58471,0.8788,0.83434,0.76741,0.82429,0.54585,1.0108,0.53305,0.85857,0.008548,0.008548,0.008548
46,794.61,1.11871,0.58063,0.87715,0.84098,0.7632,0.82463,0.5451,1.01936,0.53956,0.86054,0.008515,0.008515,0.008515
47,811.5,1.11752,0.58098,0.87618,0.84143,0.76893,0.82957,0.55131,1.00264,0.52961,0.8555,0.008482,0.008482,0.008482
48,828.233,1.11815,0.57666,0.87429,0.85391,0.76188,0.82904,0.55479,0.99769,0.52633,0.8556,0.008449,0.008449,0.008449
49,844.662,1.11471,0.57787,0.87544,0.83881,0.77005,0.82712,0.55375,0.99961,0.52643,0.85648,0.008416,0.008416,0.008416
50,861.315,1.1151,0.57552,0.87365,0.84737,0.77171,0.83128,0.55703,0.98922,0.52067,0.8533,0.008383,0.008383,0.008383
51,878.018,1.11193,0.57462,0.87409,0.84476,0.77125,0.83455,0.5582,0.99134,0.51881,0.85426,0.00835,0.00835,0.00835
52,894.339,1.10904,0.57166,0.87175,0.84221,0.77493,0.83187,0.55697,0.98985,0.51809,0.85326,0.008317,0.008317,0.008317
53,910.971,1.09606,0.56916,0.87471,0.84274,0.77519,0.83314,0.55889,0.99001,0.51871,0.85259,0.008284,0.008284,0.008284
54,927.612,1.09995,0.5682,0.87198,0.84027,0.76754,0.82688,0.55423,0.98738,0.51985,0.85329,0.008251,0.008251,0.008251
55,944.458,1.10187,0.56751,0.87152,0.84019,0.77661,0.83457,0.56052,0.98621,0.51629,0.85232,0.008218,0.008218,0.008218
56,960.938,1.10202,0.56755,0.87092,0.84678,0.7722,0.83419,0.56003,0.98287,0.51723,0.85225,0.008185,0.008185,0.008185
57,977.495,1.10026,0.56709,0.86846,0.85075,0.77333,0.83644,0.563,0.98638,0.51414,0.85218,0.008152,0.008152,0.008152
58,994.096,1.09259,0.5622,0.86961,0.84962,0.77344,0.83646,0.56539,0.97968,0.51368,0.85113,0.008119,0.008119,0.008119
59,1010.64,1.09487,0.56332,0.86884,0.84485,0.77551,0.83451,0.56095,0.98179,0.51227,0.84992,0.008086,0.008086,0.008086
60,1027.14,1.09308,0.56277,0.86925,0.84761,0.77219,0.83589,0.56646,0.97599,0.51184,0.84926,0.008053,0.008053,0.008053
61,1043.59,1.09217,0.55995,0.86913,0.83892,0.78506,0.84202,0.56777,0.97776,0.5085,0.84923,0.00802,0.00802,0.00802
62,1060.17,1.09081,0.5593,0.86732,0.8454,0.77223,0.83644,0.56074,0.98052,0.51129,0.85096,0.007987,0.007987,0.007987
63,1076.76,1.08621,0.55724,0.86835,0.84962,0.7757,0.83774,0.56432,0.98212,0.50973,0.84955,0.007954,0.007954,0.007954
64,1093.31,1.0822,0.5547,0.86597,0.84612,0.77941,0.83816,0.56395,0.96982,0.5064,0.84966,0.007921,0.007921,0.007921
65,1110.22,1.08105,0.55504,0.86849,0.84643,0.77762,0.83863,0.56315,0.97786,0.50918,0.84952,0.007888,0.007888,0.007888
66,1126.81,1.08307,0.55572,0.86764,0.84832,0.78408,0.84355,0.57004,0.96779,0.50076,0.8483,0.007855,0.007855,0.007855
67,1143.32,1.07913,0.54943,0.86519,0.84574,0.78156,0.84029,0.566,0.9666,0.50334,0.84777,0.007822,0.007822,0.007822
68,1159.7,1.0747,0.55123,0.86582,0.8382,0.7839,0.84074,0.56875,0.96851,0.50371,0.84789,0.007789,0.007789,0.007789
69,1176.16,1.07626,0.55095,0.865,0.84587,0.78344,0.841,0.57018,0.96778,0.50355,0.84847,0.007756,0.007756,0.007756
70,1192.73,1.07288,0.55036,0.86562,0.84706,0.78745,0.84318,0.57164,0.96448,0.49643,0.84801,0.007723,0.007723,0.007723
71,1209.1,1.06967,0.54912,0.864,0.84556,0.78241,0.84019,0.56641,0.97152,0.50449,0.84779,0.00769,0.00769,0.00769
72,1225.66,1.07225,0.54677,0.86361,0.8557,0.77654,0.8432,0.571,0.96493,0.50034,0.8468,0.007657,0.007657,0.007657
73,1242.49,1.06809,0.54456,0.86306,0.8511,0.79018,0.8449,0.57432,0.96279,0.49816,0.84578,0.007624,0.007624,0.007624
74,1259.44,1.06453,0.54615,0.86342,0.85315,0.78387,0.84459,0.57417,0.95855,0.49689,0.84541,0.007591,0.007591,0.007591
75,1276.37,1.0606,0.54331,0.86305,0.84676,0.78714,0.8435,0.57189,0.96151,0.49797,0.84597,0.007558,0.007558,0.007558
76,1292.86,1.06746,0.54436,0.8632,0.85337,0.78369,0.8424,0.57183,0.96063,0.4969,0.84615,0.007525,0.007525,0.007525
77,1309.25,1.06037,0.54041,0.86229,0.85612,0.78531,0.84487,0.57384,0.95967,0.4951,0.84485,0.007492,0.007492,0.007492
78,1325.64,1.05789,0.54112,0.86281,0.85142,0.79002,0.84575,0.57437,0.95501,0.49094,0.84404,0.007459,0.007459,0.007459
79,1341.97,1.06088,0.5395,0.86338,0.85384,0.78915,0.84819,0.57678,0.95663,0.49311,0.84411,0.007426,0.007426,0.007426
80,1358.42,1.06203,0.54204,0.86134,0.85147,0.79014,0.84532,0.57397,0.95686,0.4956,0.8441,0.007393,0.007393,0.007393
81,1375.05,1.05374,0.53854,0.86277,0.8587,0.78877,0.84579,0.57664,0.95431,0.49206,0.84347,0.00736,0.00736,0.00736
82,1391.92,1.05598,0.53814,0.86113,0.85769,0.78525,0.84507,0.57561,0.95562,0.49562,0.84492,0.007327,0.007327,0.007327
83,1408.84,1.05526,0.53808,0.86067,0.8556,0.7909,0.84902,0.58038,0.95225,0.4923,0.84248,0.007294,0.007294,0.007294
84,1425.45,1.05291,0.5361,0.85933,0.86272,0.78316,0.84505,0.57478,0.95069,0.49167,0.84285,0.007261,0.007261,0.007261
85,1442.09,1.05372,0.53596,0.86174,0.85413,0.78922,0.84721,0.57459,0.95566,0.49376,0.84282,0.007228,0.007228,0.007228
86,1458.31,1.04778,0.53414,0.86149,0.85734,0.78703,0.84755,0.57734,0.94948,0.49059,0.84213,0.007195,0.007195,0.007195
87,1474.64,1.04846,0.53189,0.85836,0.85335,0.79297,0.84696,0.57946,0.94573,0.49095,0.84218,0.007162,0.007162,0.007162
88,1491.06,1.04566,0.53244,0.8587,0.86222,0.78866,0.84903,0.57954,0.94792,0.48773,0.84147,0.007129,0.007129,0.007129
89,1507.42,1.04416,0.53233,0.85904,0.85116,0.79623,0.84907,0.5802,0.94589,0.48755,0.84195,0.007096,0.007096,0.007096
90,1523.93,1.04628,0.53201,0.8589,0.85217,0.79203,0.84843,0.5805,0.94679,0.48697,0.84169,0.007063,0.007063,0.007063
91,1540.53,1.04571,0.53082,0.85986,0.8522,0.79113,0.84743,0.5779,0.94587,0.48846,0.84222,0.00703,0.00703,0.00703
92,1556.97,1.04086,0.5303,0.85817,0.85752,0.79354,0.85009,0.58183,0.94164,0.48351,0.841,0.006997,0.006997,0.006997
93,1573.77,1.03886,0.52821,0.85646,0.85785,0.79367,0.85084,0.58319,0.94287,0.48529,0.84156,0.006964,0.006964,0.006964
94,1590.43,1.0428,0.53022,0.85892,0.86113,0.78876,0.84995,0.58191,0.94504,0.48721,0.84151,0.006931,0.006931,0.006931
95,1607.35,1.04128,0.52902,0.85765,0.85381,0.79264,0.85069,0.58181,0.94341,0.48654,0.84125,0.006898,0.006898,0.006898
96,1623.84,1.03863,0.52772,0.85626,0.85313,0.79587,0.85039,0.58255,0.94245,0.484,0.84093,0.006865,0.006865,0.006865
97,1640.28,1.03604,0.52834,0.85849,0.85937,0.79258,0.85113,0.58392,0.94112,0.48449,0.84013,0.006832,0.006832,0.006832
98,1656.82,1.03831,0.52504,0.85559,0.86125,0.79469,0.8536,0.58694,0.938,0.48203,0.83993,0.006799,0.006799,0.006799
99,1673.4,1.03089,0.52439,0.85657,0.85689,0.79691,0.8522,0.58639,0.93734,0.48295,0.84001,0.006766,0.006766,0.006766
100,1689.7,1.03144,0.52396,0.85638,0.85794,0.79815,0.85244,0.58562,0.93618,0.48222,0.8394,0.006733,0.006733,0.006733
101,1706.05,1.03578,0.52533,0.85558,0.85476,0.79538,0.84972,0.58156,0.93952,0.48316,0.8403,0.0067,0.0067,0.0067
102,1722.54,1.03624,0.52599,0.85512,0.85445,0.79469,0.85186,0.58488,0.93656,0.48257,0.83971,0.006667,0.006667,0.006667
103,1739.55,1.03067,0.52266,0.8555,0.85189,0.79791,0.85037,0.58433,0.93639,0.48366,0.83973,0.006634,0.006634,0.006634
104,1756.45,1.03181,0.52202,0.85478,0.86147,0.79427,0.85179,0.58514,0.93648,0.48058,0.83978,0.006601,0.006601,0.006601
105,1772.96,1.02902,0.52109,0.85576,0.86296,0.79417,0.85294,0.58733,0.93419,0.47966,0.83975,0.006568,0.006568,0.006568
106,1789.39,1.02933,0.521,0.8545,0.86149,0.79375,0.85295,0.58718,0.93333,0.48042,0.83877,0.006535,0.006535,0.006535
107,1805.7,1.02648,0.51971,0.85503,0.85951,0.79447,0.85256,0.58686,0.93235,0.47865,0.8387,0.006502,0.006502,0.006502
108,1822.19,1.02994,0.52206,0.85277,0.8648,0.79515,0.85418,0.58676,0.93418,0.47813,0.83924,0.006469,0.006469,0.006469
109,1838.57,1.02577,0.51849,0.8536,0.86118,0.79614,0.85343,0.58799,0.93289,0.47824,0.83899,0.006436,0.006436,0.006436
110,1854.88,1.02529,0.51717,0.85507,0.85575,0.79736,0.854,0.58697,0.93278,0.47869,0.83852,0.006403,0.006403,0.006403
111,1871.23,1.02548,0.51703,0.85415,0.86684,0.79456,0.85593,0.58962,0.92904,0.47609,0.83785,0.00637,0.00637,0.00637
112,1887.81,1.02415,0.51935,0.8543,0.86096,0.79614,0.85326,0.58801,0.92886,0.47825,0.83822,0.006337,0.006337,0.006337
113,1904.67,1.02192,0.51621,0.85194,0.86031,0.79579,0.85289,0.58784,0.92924,0.47706,0.83811,0.006304,0.006304,0.006304
114,1921.52,1.02284,0.51715,0.85324,0.85954,0.79682,0.85378,0.5878,0.92825,0.47649,0.83791,0.006271,0.006271,0.006271
115,1938.02,1.02473,0.51757,0.85393,0.85789,0.79836,0.85488,0.58967,0.92779,0.47571,0.83723,0.006238,0.006238,0.006238
116,1954.49,1.01873,0.51363,0.85247,0.85521,0.79889,0.85448,0.58864,0.92912,0.47746,0.83762,0.006205,0.006205,0.006205
117,1970.78,1.01994,0.51705,0.85189,0.85559,0.80167,0.85567,0.59071,0.9272,0.47537,0.83721,0.006172,0.006172,0.006172
118,1987.41,1.01798,0.51238,0.85162,0.86006,0.79881,0.85663,0.59096,0.92458,0.47369,0.83689,0.006139,0.006139,0.006139
119,2004.01,1.01505,0.51275,0.85223,0.86514,0.79796,0.85663,0.5919,0.92485,0.47381,0.83697,0.006106,0.006106,0.006106
120,2020.22,1.01809,0.51505,0.85212,0.86262,0.80026,0.85586,0.59263,0.92441,0.47383,0.83703,0.006073,0.006073,0.006073
121,2036.54,1.01369,0.51183,0.85261,0.85807,0.80275,0.8565,0.59338,0.92273,0.47135,0.83639,0.00604,0.00604,0.00604
122,2053.21,1.01824,0.51384,0.85284,0.86582,0.79674,0.85655,0.59261,0.92397,0.4721,0.83651,0.006007,0.006007,0.006007
123,2069.87,1.0225,0.51372,0.85051,0.86699,0.79663,0.85671,0.5918,0.9236,0.47285,0.83657,0.005974,0.005974,0.005974
124,2086.58,1.01229,0.51193,0.85222,0.86483,0.79938,0.8562,0.594,0.92151,0.47131,0.83634,0.005941,0.005941,0.005941
125,2103.17,1.01644,0.51238,0.85239,0.86513,0.79621,0.8556,0.59202,0.922,0.4726,0.83629,0.005908,0.005908,0.005908
126,2119.63,1.01168,0.51139,0.85171,0.86721,0.79821,0.85656,0.59355,0.92026,0.47049,0.83577,0.005875,0.005875,0.005875
127,2135.99,1.01134,0.51118,0.85031,0.86871,0.79552,0.85648,0.59332,0.9217,0.47112,0.83592,0.005842,0.005842,0.005842
128,2152.35,1.01108,0.50923,0.85152,0.86109,0.80123,0.85741,0.59404,0.92011,0.4707,0.83601,0.005809,0.005809,0.005809
